Cluster	index	index	Absolute_Count	Relative_Value
0	87522	25284	1	5.1150895140664964e-05
0	87526	39273	1	5.1150895140664964e-05
0	87532	35532	1	5.1150895140664964e-05
0	87535	26532	1	5.1150895140664964e-05
0	87560	23071	1	5.1150895140664964e-05
0	87570	36053	1	5.1150895140664964e-05
0	87580	38899	1	5.1150895140664964e-05
0	87582	24867	1	5.1150895140664964e-05
0	87584	22833	1	5.1150895140664964e-05
0	87590	39844	1	5.1150895140664964e-05
0	87591	29535	1	5.1150895140664964e-05
0	87594	35947	1	5.1150895140664964e-05
0	87603	21831	1	5.1150895140664964e-05
0	87635	37081	1	5.1150895140664964e-05
0	87638	30185	1	5.1150895140664964e-05
0	87640	33529	1	5.1150895140664964e-05
0	87646	36316	1	5.1150895140664964e-05
0	87647	28052	1	5.1150895140664964e-05
0	87663	28748	1	5.1150895140664964e-05
0	87664	39312	1	5.1150895140664964e-05
0	87669	21558	1	5.1150895140664964e-05
0	87672	29944	1	5.1150895140664964e-05
0	87684	34021	1	5.1150895140664964e-05
0	87691	28130	1	5.1150895140664964e-05
0	87712	39534	1	5.1150895140664964e-05
0	87714	34319	1	5.1150895140664964e-05
0	87718	24923	1	5.1150895140664964e-05
0	87726	33784	1	5.1150895140664964e-05
0	87729	29975	1	5.1150895140664964e-05
0	87734	22233	1	5.1150895140664964e-05
0	87738	31375	1	5.1150895140664964e-05
0	87739	24915	1	5.1150895140664964e-05
0	87744	32115	1	5.1150895140664964e-05
0	87755	24792	1	5.1150895140664964e-05
0	87761	36022	1	5.1150895140664964e-05
0	87782	24647	1	5.1150895140664964e-05
0	87783	29355	1	5.1150895140664964e-05
0	87785	29604	1	5.1150895140664964e-05
0	87788	29198	1	5.1150895140664964e-05
0	87800	26137	1	5.1150895140664964e-05
0	87807	22667	1	5.1150895140664964e-05
0	87809	28000	1	5.1150895140664964e-05
0	87811	25045	1	5.1150895140664964e-05
0	87813	20086	1	5.1150895140664964e-05
0	87823	29189	1	5.1150895140664964e-05
0	87825	29861	1	5.1150895140664964e-05
0	87841	34407	1	5.1150895140664964e-05
0	87850	37406	1	5.1150895140664964e-05
0	87851	39963	1	5.1150895140664964e-05
0	87853	22212	1	5.1150895140664964e-05
0	87854	32752	1	5.1150895140664964e-05
0	87856	34335	1	5.1150895140664964e-05
0	87879	25305	1	5.1150895140664964e-05
0	87880	36841	1	5.1150895140664964e-05
0	87892	25610	1	5.1150895140664964e-05
0	87898	36400	1	5.1150895140664964e-05
0	87908	23679	1	5.1150895140664964e-05
0	87912	23942	1	5.1150895140664964e-05
0	87927	36109	1	5.1150895140664964e-05
0	87936	33165	1	5.1150895140664964e-05
0	87938	20266	1	5.1150895140664964e-05
0	87952	23638	1	5.1150895140664964e-05
0	87954	33019	1	5.1150895140664964e-05
0	87960	25383	1	5.1150895140664964e-05
0	87970	22844	1	5.1150895140664964e-05
0	87973	25347	1	5.1150895140664964e-05
0	87975	37548	1	5.1150895140664964e-05
0	87978	35248	1	5.1150895140664964e-05
0	87981	35146	1	5.1150895140664964e-05
0	87999	27503	1	5.1150895140664964e-05
0	88018	27257	1	5.1150895140664964e-05
0	88031	24857	1	5.1150895140664964e-05
0	88033	21988	1	5.1150895140664964e-05
0	88039	34928	1	5.1150895140664964e-05
0	88042	33011	1	5.1150895140664964e-05
0	88046	26993	1	5.1150895140664964e-05
0	88063	24499	1	5.1150895140664964e-05
0	88064	24891	1	5.1150895140664964e-05
0	88070	22244	1	5.1150895140664964e-05
0	88073	37078	1	5.1150895140664964e-05
0	88082	33383	1	5.1150895140664964e-05
0	88087	32864	1	5.1150895140664964e-05
0	88091	25082	1	5.1150895140664964e-05
0	88095	36115	1	5.1150895140664964e-05
0	88118	38943	1	5.1150895140664964e-05
0	88123	22774	1	5.1150895140664964e-05
0	88143	36618	1	5.1150895140664964e-05
0	88144	37276	1	5.1150895140664964e-05
0	88145	39004	1	5.1150895140664964e-05
0	88147	37544	1	5.1150895140664964e-05
0	88151	35980	1	5.1150895140664964e-05
0	88160	39656	1	5.1150895140664964e-05
0	88173	36871	1	5.1150895140664964e-05
0	88178	21394	1	5.1150895140664964e-05
0	88186	36142	1	5.1150895140664964e-05
0	88205	32987	1	5.1150895140664964e-05
0	88208	38923	1	5.1150895140664964e-05
0	88210	26848	1	5.1150895140664964e-05
0	88213	39222	1	5.1150895140664964e-05
0	88219	32095	1	5.1150895140664964e-05
0	88227	25738	1	5.1150895140664964e-05
0	88230	32224	1	5.1150895140664964e-05
0	88235	30191	1	5.1150895140664964e-05
0	88244	30573	1	5.1150895140664964e-05
0	88265	39947	1	5.1150895140664964e-05
0	88277	28231	1	5.1150895140664964e-05
0	88282	28186	1	5.1150895140664964e-05
0	88288	20047	1	5.1150895140664964e-05
0	88293	26518	1	5.1150895140664964e-05
0	88297	26796	1	5.1150895140664964e-05
0	88300	38910	1	5.1150895140664964e-05
0	88304	27515	1	5.1150895140664964e-05
0	88308	32990	1	5.1150895140664964e-05
0	88315	32448	1	5.1150895140664964e-05
0	88318	24491	1	5.1150895140664964e-05
0	88345	29938	1	5.1150895140664964e-05
0	88352	39717	1	5.1150895140664964e-05
0	88364	20306	1	5.1150895140664964e-05
0	88386	25517	1	5.1150895140664964e-05
0	88394	30310	1	5.1150895140664964e-05
0	88397	25390	1	5.1150895140664964e-05
0	88398	37642	1	5.1150895140664964e-05
0	88400	37997	1	5.1150895140664964e-05
0	88404	36874	1	5.1150895140664964e-05
0	88428	35526	1	5.1150895140664964e-05
0	88431	26415	1	5.1150895140664964e-05
0	88446	36101	1	5.1150895140664964e-05
0	88447	29434	1	5.1150895140664964e-05
0	88455	22919	1	5.1150895140664964e-05
0	88458	22331	1	5.1150895140664964e-05
0	88460	25490	1	5.1150895140664964e-05
0	88463	25719	1	5.1150895140664964e-05
0	88466	35834	1	5.1150895140664964e-05
0	88467	28284	1	5.1150895140664964e-05
0	88472	24220	1	5.1150895140664964e-05
0	88485	38397	1	5.1150895140664964e-05
0	88491	32839	1	5.1150895140664964e-05
0	88509	31150	1	5.1150895140664964e-05
0	88521	29083	1	5.1150895140664964e-05
0	88523	31492	1	5.1150895140664964e-05
0	88524	21116	1	5.1150895140664964e-05
0	88526	37186	1	5.1150895140664964e-05
0	88531	32285	1	5.1150895140664964e-05
0	88536	26172	1	5.1150895140664964e-05
0	88549	24155	1	5.1150895140664964e-05
0	88553	29796	1	5.1150895140664964e-05
0	88563	28541	1	5.1150895140664964e-05
0	88567	31582	1	5.1150895140664964e-05
0	88568	30152	1	5.1150895140664964e-05
0	88571	29844	1	5.1150895140664964e-05
0	88574	33170	1	5.1150895140664964e-05
0	88575	39511	1	5.1150895140664964e-05
0	88589	32082	1	5.1150895140664964e-05
0	88592	39257	1	5.1150895140664964e-05
0	88608	36566	1	5.1150895140664964e-05
0	88612	27069	1	5.1150895140664964e-05
0	88615	32903	1	5.1150895140664964e-05
0	88620	24633	1	5.1150895140664964e-05
0	88625	22340	1	5.1150895140664964e-05
0	88633	33330	1	5.1150895140664964e-05
0	88643	29271	1	5.1150895140664964e-05
0	88646	23920	1	5.1150895140664964e-05
0	88656	21286	1	5.1150895140664964e-05
0	88658	34231	1	5.1150895140664964e-05
0	88688	23711	1	5.1150895140664964e-05
0	88693	31465	1	5.1150895140664964e-05
0	88695	26386	1	5.1150895140664964e-05
0	88696	30305	1	5.1150895140664964e-05
0	88700	34088	1	5.1150895140664964e-05
0	88707	37412	1	5.1150895140664964e-05
0	88710	25498	1	5.1150895140664964e-05
0	88721	32610	1	5.1150895140664964e-05
0	88723	39720	1	5.1150895140664964e-05
0	88741	20706	1	5.1150895140664964e-05
0	88748	22136	1	5.1150895140664964e-05
0	88763	26039	1	5.1150895140664964e-05
0	88764	24557	1	5.1150895140664964e-05
0	88769	27024	1	5.1150895140664964e-05
0	88777	20468	1	5.1150895140664964e-05
0	88785	36402	1	5.1150895140664964e-05
0	88787	24371	1	5.1150895140664964e-05
0	88789	20109	1	5.1150895140664964e-05
0	88791	32003	1	5.1150895140664964e-05
0	88794	26340	1	5.1150895140664964e-05
0	88800	26734	1	5.1150895140664964e-05
0	88812	24304	1	5.1150895140664964e-05
0	88815	28251	1	5.1150895140664964e-05
0	88821	24048	1	5.1150895140664964e-05
0	88822	28970	1	5.1150895140664964e-05
0	88825	29360	1	5.1150895140664964e-05
0	88831	30205	1	5.1150895140664964e-05
0	88838	20957	1	5.1150895140664964e-05
0	88845	30871	1	5.1150895140664964e-05
0	88846	27842	1	5.1150895140664964e-05
0	88853	34848	1	5.1150895140664964e-05
0	88860	20363	1	5.1150895140664964e-05
0	88863	29480	1	5.1150895140664964e-05
0	88865	25691	1	5.1150895140664964e-05
0	88876	25435	1	5.1150895140664964e-05
0	88881	33239	1	5.1150895140664964e-05
0	88906	29987	1	5.1150895140664964e-05
0	88909	23570	1	5.1150895140664964e-05
0	88913	34280	1	5.1150895140664964e-05
0	88923	34065	1	5.1150895140664964e-05
0	88925	31409	1	5.1150895140664964e-05
0	88929	21981	1	5.1150895140664964e-05
0	88931	33674	1	5.1150895140664964e-05
0	88952	32469	1	5.1150895140664964e-05
0	88953	33148	1	5.1150895140664964e-05
0	88966	21409	1	5.1150895140664964e-05
0	88968	35152	1	5.1150895140664964e-05
0	88976	38675	1	5.1150895140664964e-05
0	88984	22367	1	5.1150895140664964e-05
0	88985	32094	1	5.1150895140664964e-05
0	88987	20983	1	5.1150895140664964e-05
0	89001	34930	1	5.1150895140664964e-05
0	89003	39730	1	5.1150895140664964e-05
0	89005	32065	1	5.1150895140664964e-05
0	89008	36760	1	5.1150895140664964e-05
0	89010	36104	1	5.1150895140664964e-05
0	89011	28558	1	5.1150895140664964e-05
0	89015	33167	1	5.1150895140664964e-05
0	89018	31636	1	5.1150895140664964e-05
0	89020	25930	1	5.1150895140664964e-05
0	89050	21632	1	5.1150895140664964e-05
0	89054	24263	1	5.1150895140664964e-05
0	89057	22626	1	5.1150895140664964e-05
0	89062	38828	1	5.1150895140664964e-05
0	89063	27622	1	5.1150895140664964e-05
0	89078	35108	1	5.1150895140664964e-05
0	89091	34196	1	5.1150895140664964e-05
0	89092	24334	1	5.1150895140664964e-05
0	89093	31181	1	5.1150895140664964e-05
0	89095	38617	1	5.1150895140664964e-05
0	89102	29848	1	5.1150895140664964e-05
0	89121	25626	1	5.1150895140664964e-05
0	89125	29531	1	5.1150895140664964e-05
0	89136	28779	1	5.1150895140664964e-05
0	89146	24447	1	5.1150895140664964e-05
0	89150	34716	1	5.1150895140664964e-05
0	89151	28122	1	5.1150895140664964e-05
0	89155	37361	1	5.1150895140664964e-05
0	89171	38778	1	5.1150895140664964e-05
0	89176	32825	1	5.1150895140664964e-05
0	89177	27782	1	5.1150895140664964e-05
0	89180	38885	1	5.1150895140664964e-05
0	89182	36852	1	5.1150895140664964e-05
0	89183	39835	1	5.1150895140664964e-05
0	89192	34902	1	5.1150895140664964e-05
0	89193	25407	1	5.1150895140664964e-05
0	89209	21589	1	5.1150895140664964e-05
0	89214	35838	1	5.1150895140664964e-05
0	89227	24329	1	5.1150895140664964e-05
0	89247	25096	1	5.1150895140664964e-05
0	89256	28242	1	5.1150895140664964e-05
0	89262	31974	1	5.1150895140664964e-05
0	89263	30469	1	5.1150895140664964e-05
0	89274	32401	1	5.1150895140664964e-05
0	89302	32509	1	5.1150895140664964e-05
0	89305	21207	1	5.1150895140664964e-05
0	89308	27852	1	5.1150895140664964e-05
0	89314	21238	1	5.1150895140664964e-05
0	89318	30272	1	5.1150895140664964e-05
0	89348	26592	1	5.1150895140664964e-05
0	89351	34003	1	5.1150895140664964e-05
0	89354	34762	1	5.1150895140664964e-05
0	89358	25899	1	5.1150895140664964e-05
0	89361	20381	1	5.1150895140664964e-05
0	89372	32368	1	5.1150895140664964e-05
0	89376	20223	1	5.1150895140664964e-05
0	89377	35600	1	5.1150895140664964e-05
0	89385	26831	1	5.1150895140664964e-05
0	89386	32870	1	5.1150895140664964e-05
0	89391	36021	1	5.1150895140664964e-05
0	89399	33669	1	5.1150895140664964e-05
0	89408	22443	1	5.1150895140664964e-05
0	89416	25285	1	5.1150895140664964e-05
0	89439	39838	1	5.1150895140664964e-05
0	89444	26037	1	5.1150895140664964e-05
0	89471	34146	1	5.1150895140664964e-05
0	89473	25486	1	5.1150895140664964e-05
0	89474	31632	1	5.1150895140664964e-05
0	89476	31744	1	5.1150895140664964e-05
0	89480	21503	1	5.1150895140664964e-05
0	89485	36491	1	5.1150895140664964e-05
0	89488	34353	1	5.1150895140664964e-05
0	89492	30906	1	5.1150895140664964e-05
0	89493	30447	1	5.1150895140664964e-05
0	89503	32426	1	5.1150895140664964e-05
0	89520	20032	1	5.1150895140664964e-05
0	89523	33664	1	5.1150895140664964e-05
0	89531	38782	1	5.1150895140664964e-05
0	89538	30353	1	5.1150895140664964e-05
0	89541	26473	1	5.1150895140664964e-05
0	89542	20558	1	5.1150895140664964e-05
0	89543	31917	1	5.1150895140664964e-05
0	89550	36554	1	5.1150895140664964e-05
0	89560	24745	1	5.1150895140664964e-05
0	89577	36066	1	5.1150895140664964e-05
0	89585	24351	1	5.1150895140664964e-05
0	89590	34994	1	5.1150895140664964e-05
0	89598	31026	1	5.1150895140664964e-05
0	89599	21357	1	5.1150895140664964e-05
0	89604	20677	1	5.1150895140664964e-05
0	89614	30442	1	5.1150895140664964e-05
0	89626	26888	1	5.1150895140664964e-05
0	89638	21551	1	5.1150895140664964e-05
0	89645	30613	1	5.1150895140664964e-05
0	89656	34193	1	5.1150895140664964e-05
0	89668	39650	1	5.1150895140664964e-05
0	89670	30489	1	5.1150895140664964e-05
0	89677	32744	1	5.1150895140664964e-05
0	89678	34899	1	5.1150895140664964e-05
0	89679	33481	1	5.1150895140664964e-05
0	89682	29440	1	5.1150895140664964e-05
0	89689	32906	1	5.1150895140664964e-05
0	89692	29425	1	5.1150895140664964e-05
0	89702	39602	1	5.1150895140664964e-05
0	89703	29510	1	5.1150895140664964e-05
0	89704	29721	1	5.1150895140664964e-05
0	89709	32532	1	5.1150895140664964e-05
0	89710	27988	1	5.1150895140664964e-05
0	89727	25688	1	5.1150895140664964e-05
0	89730	36489	1	5.1150895140664964e-05
0	89742	27567	1	5.1150895140664964e-05
0	89748	28824	1	5.1150895140664964e-05
0	89766	24360	1	5.1150895140664964e-05
0	89768	32455	1	5.1150895140664964e-05
0	89783	25546	1	5.1150895140664964e-05
0	89786	39648	1	5.1150895140664964e-05
0	89789	28465	1	5.1150895140664964e-05
0	89813	33393	1	5.1150895140664964e-05
0	89817	20809	1	5.1150895140664964e-05
0	89820	20240	1	5.1150895140664964e-05
0	89827	36419	1	5.1150895140664964e-05
0	89833	24153	1	5.1150895140664964e-05
0	89845	27260	1	5.1150895140664964e-05
0	89847	25658	1	5.1150895140664964e-05
0	89850	38520	1	5.1150895140664964e-05
0	89851	24935	1	5.1150895140664964e-05
0	89859	26898	1	5.1150895140664964e-05
0	89865	29672	1	5.1150895140664964e-05
0	89867	36268	1	5.1150895140664964e-05
0	89875	38973	1	5.1150895140664964e-05
0	89903	23866	1	5.1150895140664964e-05
0	89913	22943	1	5.1150895140664964e-05
0	89924	21612	1	5.1150895140664964e-05
0	89941	31680	1	5.1150895140664964e-05
0	89958	24596	1	5.1150895140664964e-05
0	89972	33816	1	5.1150895140664964e-05
0	89981	29055	1	5.1150895140664964e-05
0	89987	24636	1	5.1150895140664964e-05
0	89988	20641	1	5.1150895140664964e-05
0	90000	25400	1	5.1150895140664964e-05
0	90011	27145	1	5.1150895140664964e-05
0	90032	28348	1	5.1150895140664964e-05
0	90037	20345	1	5.1150895140664964e-05
0	90047	24264	1	5.1150895140664964e-05
0	90060	23114	1	5.1150895140664964e-05
0	90061	36275	1	5.1150895140664964e-05
0	90083	24266	1	5.1150895140664964e-05
0	90098	20834	1	5.1150895140664964e-05
0	90101	26482	1	5.1150895140664964e-05
0	90106	29647	1	5.1150895140664964e-05
0	90109	25566	1	5.1150895140664964e-05
0	90137	38655	1	5.1150895140664964e-05
0	90138	22464	1	5.1150895140664964e-05
0	90141	21890	1	5.1150895140664964e-05
0	90142	25801	1	5.1150895140664964e-05
0	90145	32021	1	5.1150895140664964e-05
0	90146	21538	1	5.1150895140664964e-05
0	90147	25107	1	5.1150895140664964e-05
0	90165	24995	1	5.1150895140664964e-05
0	90167	27468	1	5.1150895140664964e-05
0	90168	37972	1	5.1150895140664964e-05
0	90181	37324	1	5.1150895140664964e-05
0	90184	33301	1	5.1150895140664964e-05
0	90187	22034	1	5.1150895140664964e-05
0	90190	20682	1	5.1150895140664964e-05
0	90192	39524	1	5.1150895140664964e-05
0	90206	22322	1	5.1150895140664964e-05
0	90221	29576	1	5.1150895140664964e-05
0	90236	25422	1	5.1150895140664964e-05
0	90245	26615	1	5.1150895140664964e-05
0	90248	38940	1	5.1150895140664964e-05
0	90256	38587	1	5.1150895140664964e-05
0	90266	33940	1	5.1150895140664964e-05
0	90271	28666	1	5.1150895140664964e-05
0	90279	32887	1	5.1150895140664964e-05
0	90287	21303	1	5.1150895140664964e-05
0	90290	21476	1	5.1150895140664964e-05
0	90291	33064	1	5.1150895140664964e-05
0	90296	29700	1	5.1150895140664964e-05
0	90297	24465	1	5.1150895140664964e-05
0	90305	23277	1	5.1150895140664964e-05
0	90310	31826	1	5.1150895140664964e-05
0	90311	31551	1	5.1150895140664964e-05
0	90322	20608	1	5.1150895140664964e-05
0	90323	38720	1	5.1150895140664964e-05
0	90325	21255	1	5.1150895140664964e-05
0	90326	31353	1	5.1150895140664964e-05
0	90327	25934	1	5.1150895140664964e-05
0	90338	37531	1	5.1150895140664964e-05
0	90352	25637	1	5.1150895140664964e-05
0	90354	22035	1	5.1150895140664964e-05
0	90357	35255	1	5.1150895140664964e-05
0	90358	22484	1	5.1150895140664964e-05
0	90365	37792	1	5.1150895140664964e-05
0	90366	35468	1	5.1150895140664964e-05
0	90368	27652	1	5.1150895140664964e-05
0	90373	22418	1	5.1150895140664964e-05
0	90375	37930	1	5.1150895140664964e-05
0	90378	36777	1	5.1150895140664964e-05
0	90387	27982	1	5.1150895140664964e-05
0	90403	38169	1	5.1150895140664964e-05
0	90405	26481	1	5.1150895140664964e-05
0	90414	23790	1	5.1150895140664964e-05
0	90416	22799	1	5.1150895140664964e-05
0	90441	23017	1	5.1150895140664964e-05
0	90443	31487	1	5.1150895140664964e-05
0	90445	29188	1	5.1150895140664964e-05
0	90446	23935	1	5.1150895140664964e-05
0	90454	21972	1	5.1150895140664964e-05
0	90469	32235	1	5.1150895140664964e-05
0	90472	26872	1	5.1150895140664964e-05
0	90474	38598	1	5.1150895140664964e-05
0	90477	26920	1	5.1150895140664964e-05
0	90496	27773	1	5.1150895140664964e-05
0	90497	38891	1	5.1150895140664964e-05
0	90505	36716	1	5.1150895140664964e-05
0	90511	34499	1	5.1150895140664964e-05
0	90531	37699	1	5.1150895140664964e-05
0	90545	39084	1	5.1150895140664964e-05
0	90551	39145	1	5.1150895140664964e-05
0	90554	21580	1	5.1150895140664964e-05
0	90560	33971	1	5.1150895140664964e-05
0	90564	34936	1	5.1150895140664964e-05
0	90579	27012	1	5.1150895140664964e-05
0	90586	20006	1	5.1150895140664964e-05
0	90606	38356	1	5.1150895140664964e-05
0	90610	32022	1	5.1150895140664964e-05
0	90613	25313	1	5.1150895140664964e-05
0	90640	20361	1	5.1150895140664964e-05
0	90642	38837	1	5.1150895140664964e-05
0	90652	35847	1	5.1150895140664964e-05
0	90654	28926	1	5.1150895140664964e-05
0	90658	27539	1	5.1150895140664964e-05
0	90659	31278	1	5.1150895140664964e-05
0	90666	37522	1	5.1150895140664964e-05
0	90671	25694	1	5.1150895140664964e-05
0	90676	33626	1	5.1150895140664964e-05
0	90691	20105	1	5.1150895140664964e-05
0	90695	35804	1	5.1150895140664964e-05
0	90696	31508	1	5.1150895140664964e-05
0	90701	26148	1	5.1150895140664964e-05
0	90709	28948	1	5.1150895140664964e-05
0	90735	39057	1	5.1150895140664964e-05
0	90746	34122	1	5.1150895140664964e-05
0	90758	26206	1	5.1150895140664964e-05
0	90772	35919	1	5.1150895140664964e-05
0	90787	23684	1	5.1150895140664964e-05
0	90802	28089	1	5.1150895140664964e-05
0	90807	33023	1	5.1150895140664964e-05
0	90816	21898	1	5.1150895140664964e-05
0	90818	31163	1	5.1150895140664964e-05
0	90822	31662	1	5.1150895140664964e-05
0	90826	23385	1	5.1150895140664964e-05
0	90830	35404	1	5.1150895140664964e-05
0	90834	37673	1	5.1150895140664964e-05
0	90841	37437	1	5.1150895140664964e-05
0	90850	23273	1	5.1150895140664964e-05
0	90855	38622	1	5.1150895140664964e-05
0	90873	25832	1	5.1150895140664964e-05
0	90874	23443	1	5.1150895140664964e-05
0	90876	32689	1	5.1150895140664964e-05
0	90877	39507	1	5.1150895140664964e-05
0	90881	22106	1	5.1150895140664964e-05
0	90898	29914	1	5.1150895140664964e-05
0	90910	21387	1	5.1150895140664964e-05
0	90911	35100	1	5.1150895140664964e-05
0	90917	26024	1	5.1150895140664964e-05
0	90919	37357	1	5.1150895140664964e-05
0	90934	25137	1	5.1150895140664964e-05
0	90936	27711	1	5.1150895140664964e-05
0	90941	26031	1	5.1150895140664964e-05
0	90947	32880	1	5.1150895140664964e-05
0	90951	27563	1	5.1150895140664964e-05
0	90969	32457	1	5.1150895140664964e-05
0	90973	22445	1	5.1150895140664964e-05
0	90984	37448	1	5.1150895140664964e-05
0	91007	25493	1	5.1150895140664964e-05
0	91014	32254	1	5.1150895140664964e-05
0	91017	30876	1	5.1150895140664964e-05
0	91024	22904	1	5.1150895140664964e-05
0	91029	27187	1	5.1150895140664964e-05
0	91034	38264	1	5.1150895140664964e-05
0	91036	28078	1	5.1150895140664964e-05
0	91046	34058	1	5.1150895140664964e-05
0	91049	22071	1	5.1150895140664964e-05
0	91052	22965	1	5.1150895140664964e-05
0	91060	27125	1	5.1150895140664964e-05
0	91083	36820	1	5.1150895140664964e-05
0	91084	26221	1	5.1150895140664964e-05
0	91086	20673	1	5.1150895140664964e-05
0	91097	36596	1	5.1150895140664964e-05
0	91098	27175	1	5.1150895140664964e-05
0	91102	35765	1	5.1150895140664964e-05
0	91103	21191	1	5.1150895140664964e-05
0	91106	30471	1	5.1150895140664964e-05
0	91134	36161	1	5.1150895140664964e-05
0	91145	37176	1	5.1150895140664964e-05
0	91181	23271	1	5.1150895140664964e-05
0	91210	36620	1	5.1150895140664964e-05
0	91215	38225	1	5.1150895140664964e-05
0	91217	29610	1	5.1150895140664964e-05
0	91220	35583	1	5.1150895140664964e-05
0	91224	39453	1	5.1150895140664964e-05
0	91225	32869	1	5.1150895140664964e-05
0	91247	29045	1	5.1150895140664964e-05
0	91260	37786	1	5.1150895140664964e-05
0	91261	36509	1	5.1150895140664964e-05
0	91269	26359	1	5.1150895140664964e-05
0	91275	31557	1	5.1150895140664964e-05
0	91290	37100	1	5.1150895140664964e-05
0	91292	37837	1	5.1150895140664964e-05
0	91309	35520	1	5.1150895140664964e-05
0	91311	31712	1	5.1150895140664964e-05
0	91321	21145	1	5.1150895140664964e-05
0	91344	23370	1	5.1150895140664964e-05
0	91350	20155	1	5.1150895140664964e-05
0	91355	32102	1	5.1150895140664964e-05
0	91365	34690	1	5.1150895140664964e-05
0	91368	27132	1	5.1150895140664964e-05
0	91380	35590	1	5.1150895140664964e-05
0	91381	22235	1	5.1150895140664964e-05
0	91384	27154	1	5.1150895140664964e-05
0	91395	28974	1	5.1150895140664964e-05
0	91397	28789	1	5.1150895140664964e-05
0	91402	36884	1	5.1150895140664964e-05
0	91403	23554	1	5.1150895140664964e-05
0	91409	36943	1	5.1150895140664964e-05
0	91424	39746	1	5.1150895140664964e-05
0	91425	29506	1	5.1150895140664964e-05
0	91430	28990	1	5.1150895140664964e-05
0	91438	33017	1	5.1150895140664964e-05
0	91453	36908	1	5.1150895140664964e-05
0	91459	37962	1	5.1150895140664964e-05
0	91461	26763	1	5.1150895140664964e-05
0	91466	20196	1	5.1150895140664964e-05
0	91472	37815	1	5.1150895140664964e-05
0	91479	22821	1	5.1150895140664964e-05
0	91482	39737	1	5.1150895140664964e-05
0	91484	27934	1	5.1150895140664964e-05
0	91487	37234	1	5.1150895140664964e-05
0	91489	28598	1	5.1150895140664964e-05
0	91491	32863	1	5.1150895140664964e-05
0	91502	36496	1	5.1150895140664964e-05
0	91509	22017	1	5.1150895140664964e-05
0	91522	21292	1	5.1150895140664964e-05
0	91534	29002	1	5.1150895140664964e-05
0	91535	28822	1	5.1150895140664964e-05
0	91542	25358	1	5.1150895140664964e-05
0	91545	32875	1	5.1150895140664964e-05
0	91551	39179	1	5.1150895140664964e-05
0	91552	33394	1	5.1150895140664964e-05
0	91558	37714	1	5.1150895140664964e-05
0	91560	23252	1	5.1150895140664964e-05
0	91565	22338	1	5.1150895140664964e-05
0	91578	24526	1	5.1150895140664964e-05
0	91584	38604	1	5.1150895140664964e-05
0	91585	27980	1	5.1150895140664964e-05
0	91591	26034	1	5.1150895140664964e-05
0	91599	32795	1	5.1150895140664964e-05
0	91603	39557	1	5.1150895140664964e-05
0	91608	28723	1	5.1150895140664964e-05
0	91650	38422	1	5.1150895140664964e-05
0	91659	27624	1	5.1150895140664964e-05
0	91673	33608	1	5.1150895140664964e-05
0	91676	29171	1	5.1150895140664964e-05
0	91677	22685	1	5.1150895140664964e-05
0	91679	38925	1	5.1150895140664964e-05
0	91696	32397	1	5.1150895140664964e-05
0	91697	33204	1	5.1150895140664964e-05
0	91719	30611	1	5.1150895140664964e-05
0	91724	27183	1	5.1150895140664964e-05
0	91726	38236	1	5.1150895140664964e-05
0	91727	30268	1	5.1150895140664964e-05
0	91737	31424	1	5.1150895140664964e-05
0	91739	24719	1	5.1150895140664964e-05
0	91740	21918	1	5.1150895140664964e-05
0	91742	30326	1	5.1150895140664964e-05
0	91743	27640	1	5.1150895140664964e-05
0	91756	37299	1	5.1150895140664964e-05
0	91758	39369	1	5.1150895140664964e-05
0	91771	29949	1	5.1150895140664964e-05
0	91772	29462	1	5.1150895140664964e-05
0	91780	27747	1	5.1150895140664964e-05
0	91789	37300	1	5.1150895140664964e-05
0	91819	24332	1	5.1150895140664964e-05
0	91824	33007	1	5.1150895140664964e-05
0	91825	39047	1	5.1150895140664964e-05
0	91831	29375	1	5.1150895140664964e-05
0	91832	24720	1	5.1150895140664964e-05
0	91835	26833	1	5.1150895140664964e-05
0	91839	29342	1	5.1150895140664964e-05
0	91841	32832	1	5.1150895140664964e-05
0	91843	32129	1	5.1150895140664964e-05
0	91853	28842	1	5.1150895140664964e-05
0	91856	35123	1	5.1150895140664964e-05
0	91864	35114	1	5.1150895140664964e-05
0	91876	26522	1	5.1150895140664964e-05
0	91877	26921	1	5.1150895140664964e-05
0	91885	31453	1	5.1150895140664964e-05
0	91893	32143	1	5.1150895140664964e-05
0	91894	20697	1	5.1150895140664964e-05
0	91900	32600	1	5.1150895140664964e-05
0	91909	32891	1	5.1150895140664964e-05
0	91917	36936	1	5.1150895140664964e-05
0	91920	37048	1	5.1150895140664964e-05
0	91923	33585	1	5.1150895140664964e-05
0	91927	22614	1	5.1150895140664964e-05
0	91940	23253	1	5.1150895140664964e-05
0	91946	22987	1	5.1150895140664964e-05
0	91948	30494	1	5.1150895140664964e-05
0	91953	37362	1	5.1150895140664964e-05
0	91955	37380	1	5.1150895140664964e-05
0	91958	39589	1	5.1150895140664964e-05
0	91960	22752	1	5.1150895140664964e-05
0	91970	26635	1	5.1150895140664964e-05
0	91977	36266	1	5.1150895140664964e-05
0	91989	22908	1	5.1150895140664964e-05
0	91990	34233	1	5.1150895140664964e-05
0	91991	26564	1	5.1150895140664964e-05
0	91997	21643	1	5.1150895140664964e-05
0	92006	39355	1	5.1150895140664964e-05
